tweet_id,airline_sentiment,text,airline
569867719874650112,positive,@JetBlue great to see the RedSox plane and your reminder you ❤️NY side by side at JFK #catsanddogslivingtogether http://t.co/KFUyYoKUFv,Delta
569866317706231808,neutral,@JetBlue  would love to go to Hawaii to visit pearl harbor.,Delta
569864437739495424,negative,"@JetBlue lol at your ""estimated departure time."" Plane hasn't even started boarding yet. You can't even get your delays right.",Delta
569863166189924352,negative,"@JetBlue @martysg you *know* how I love you, JB, but honestly, when you have complex feedback, those pull-down sub-option forms=maddening.",Delta
569861557775163393,neutral,@JetBlue How can I best track deals and special flight offers? I'm liking your international options...,Delta
569857331284078592,negative,@JetBlue yeah I'm aware of that. Hence my original msg to you.,Delta
569854312702201856,negative,@JetBlue no I asked. Either way it doesn't make the flight less delayed.,Delta
569851813706539009,positive,@JetBlue 2324 from Orlando to Dca ! And my awesome flight attendant is Robert!,Delta
569847852605812737,negative,@JetBlue shocker my flight delayed an hour. Thanks for reminding me why I switched to delta.,Delta
569847066555498496,negative,"@jetblue as courtesy to Mosaic members or anyone, a request for water should be attended promptly. Daniel in flight 1557, should know better",Delta
569844102239531008,neutral,"@JetBlue no one yet but some, fl 8162",Delta
569836232999612417,positive,"@JetBlue Thanks JB. Actually, As a birder I love them too. They just need to be outside. It shouldn't be too hard to trap and move them.",Delta
569835633147056128,negative,@JetBlue not an issue but I think training &amp; information would help. Great ppl but service needs to switch from individual to group better,Delta
569786249508048896,neutral,"Happy for SFO, but hopefully you'll add PDX soon “@JetBlue We added two new destinations (FLL and SFO) from Las Vegas in the last year!”",Delta
569763942144176128,negative,@jetblue terrible landing on 915,Delta
569741756968919040,positive,@JetBlue last sleep in Cali... back to JFK tomorrow night.  Looking forward to an another amazing flight with you all :),Delta
569739521291452416,negative,"@JetBlue Woo! Update! Flight 915 is now possibly delayed by more than 2hrs!  Power of positive thinking, people.",Delta
569737259999571968,negative,"@JetBlue appreciate the response but already spoke to a MCO and their response was ""There is nothing we can do"" idk if that's what you mean",Delta
569736434803978240,positive,@JetBlue with the free wifi #impressive #FlyFi http://t.co/T1RYpzEBc8,Delta
569733882007801857,negative,"@JetBlue Didn't find out my flight for NY, scheduled to leave at 9:30pm, is delayed by more than 1.5hrs until AFTER checking in. Huge fail.",Delta
569723086465069056,negative,@JetBlue other jfk to Boston flights went off with some delay but not this.  #epicfail,Delta
569722367343136768,positive,@JetBlue mint seats are AWESOME! :-) @emaleesugano best business class in the US!!!,Delta
569721150156230657,negative,"@jetblue - WTF, stuck at JFK for 2+ hrs in a delay to Boston cuz u say snow.  No snow on weather map!!!  WTF!!!",Delta
569718205524127745,positive,@JetBlue thank you for getting me home. And despite all odds I have reunited with my delinquent Southwest luggage. Now homeward,Delta
569716645150781440,negative,@JetBlue is a joke. Missed my connecting flight by 5 minutes. Last flight of the day and they don't hold it.  5 minutes.,Delta
569708004075044864,negative,"@JetBlue Very disappointed with the lack of compassion from your baggage services dept. I nearly had to beg get just for a ""courtesy report""",Delta
569707583646375936,positive,@JetBlue ok thanks. Safety first.,Delta
569705786408079360,negative,@JetBlue apparently the plane was delayed coming up from San Juan. Monsoon there today?,Delta
569705380282019841,neutral,@JetBlue that's ok! It just sure seemed like it when JetBlue tweeted us back and asked us to send selfies of us watching.. Haha,Delta
569704700490219523,negative,@JetBlue over 2 hour delay going from NYC to Denver! Come on man!,Delta
569704005250777090,negative,@JetBlue @amybruni @DIRECTTV No Oscars on Direct TV on this flight. We were so looking forward to it. We were devastated. :-/,Delta
569702567573368832,positive,Kudos well deserved! Just wish the rest of my @JetBlue experience today measured up to their example!,Delta
569700499319959553,positive,"@JetBlue ha ha! Can I get a wake up call at boarding time please?  Large coffee, extralight extra sweet please!",Delta
569699027782012930,negative,@JetBlue didn't work. Fly-fi plus couldn't access ABC app. So I spent $19 and still missed Oscars. #disappointed,Delta
569698117685268481,negative,@JetBlue Safety might be your priority but organization clearly is not.,Delta
569697728890056704,neutral,@JetBlue @zakkohane pretty sure he's saying Ricoh had great service down at BOS ;) #happytohelp,Delta
569696663742365696,negative,"@JetBlue the lack of TV made it rough, that's literally why I picked y'all over the competitors.",Delta
569692158287962112,positive,@JetBlue THANK YOU! I am your new big fan :),Delta
569691489179021312,positive,@JetBlue I do! The best airline wifi ever. Thank you!,Delta
569690317869330432,neutral,@JetBlue you just tight that you're #59 on the world's best airlines list &amp; @VirginAtlantic is ranked higher! @VirginAtlantic here I come!,Delta
569687244031852544,neutral,@JetBlue such a bummer.  But I understand it's a business deal. Thanks for answering me!  Much less sad now.,Delta
569686510108344320,negative,@JetBlue aka take stuff out of the checked bag! Then just carry on the extra weight. For someone just had shoulder surgery that's just no,Delta
569686267354599426,positive,"@JetBlue pilot: ""Don't worry folks there's a backup for the backup for every part of this plane."" Thanks guy",Delta
569685692038557696,negative,"@JetBlue ""Goodwill"" now at $125.00.  $27,000 x ? = Fine   Still want your new CEO to make a public apology to all passengers of flight 136",Delta
569685194908819457,negative,@JetBlue thank you! Hopefully it's soon! We are supposed to leave at 11:23,Delta
569685096527056896,positive,@JetBlue thank you!,Delta
569684947151093760,positive,@JetBlue awesome,Delta
569683696422244352,neutral,"@JetBlue okay so anything using contactless EMV should work, just your internal testing and training is currently Apple Pay specific?",Delta
569683558081687552,negative,@JetBlue hard when you're with your younger siblings and cousin and they just want to go on the airplane. We should get better than this,Delta
569683366632493056,negative,@JetBlue had a potentially stressful situation in reFlight Booking Problems a flight which she diffused and helped make awesome!,Delta
569679888682061826,negative,@JetBlue I thought being a mosaic member had 'perks' the best part is instead of checking the extra 5lbs I'm carrying it on 😒,Delta
569679240586764288,negative,@JetBlue are yall going bankrupt or is inflation just really bad these days? You went from $50 to $120 for overweight fees! Outrageous,Delta
569678931785228288,negative,@JetBlue  if only the show was on the flight.  No ABC.  Oh well.  I'll live.  #nexttime #andthewinneris...,Delta
569678787383857152,negative,@JetBlue ill call in the morning. too upset right now.,Delta
569678058199732225,negative,@JetBlue im still waiting??? No answer!!,Delta
569676138253049859,positive,@JetBlue Ok. Thanks for your help.,Delta
569675848770408448,positive,@JetBlue Love you guys😍😍😍 http://t.co/3X9NRUOvtS,Delta
569675498873159680,negative,"@JetBlue the amount of money I spent on hotels for a WEEK bc of flight Cancelled Flightlation, another flight doesn't make up for the money lost.",Delta
569674356915347456,negative,@JetBlue being told JFK had a 5 hour delay this AM which is reason for my delay now. It can't be that hard to notify with 12 hours notice,Delta
569674349734711296,negative,@JetBlue by far the worst airline in terms of service at jfk.,Delta
569674104913014784,negative,"Keep Waiting, time does not cost anything for @JetBlue hundreds people how payed thousand dollars with no feedback http://t.co/Ji2pg4gom9",Delta
569672563506458624,positive,@JetBlue you're still the best,Delta
569672510565969920,positive,"@JetBlue @ABCNetwork please give JetBlue all the permissions in the world! I'm missing the oscars right now, and it's awful #whyabcwhy",Delta
569672477967835136,negative,@JetBlue Thanks. So the delay was the result of scheduling issues more than weather reLate Flightd problems?,Delta
569672448716742656,neutral,"@JetBlue @shannonwoodward I'll be checking often. Most probably when they hand the oscars out to the nerds, geeks and badly dressed.",Delta
569672099704508416,negative,@JetBlue I am less concerned about the delay than I am about not being notified until I looked at the board that my flight was delayed,Delta
569671435309809664,positive,@JetBlue thanks for the quick response! Fingers crossed the plane gets here then,Delta
569671173136637953,negative,@JetBlue how do we watch the oscars though right now?! No abc on flight :( #missingtheoscars,Delta
569671000486502400,positive,@JetBlue Thank you. Fingers crossed.,Delta
569670844047192064,negative,".@JetBlue ooookay @ABC that's silly of you. guess we're ""watching"" the oscars purely on Twitter reactions tonight. #oscars",Delta
569670407709544448,negative,@JetBlue I've heard your new in flight tap to pay readers accept ONLY Apple Pay. I thought that was impossible &amp; certainly not EMV compliant,Delta
569669129130647552,negative,"@JetBlue 2nd time in a row a flight out of jfk a disaster. Last time I wasn't allowed to fly stndby, now a 2 hour delay w/out notification",Delta
569668818253053952,negative,@JetBlue. A bunch of flights are delayed from FFL to Northeast destinations. No announcements at the gate. What's going on?,Delta
569668536966053888,negative,@jetblue I'm dissapointed in the way paseengers on flight 0510 in Santo Domingo have been treated. 9hrs to board the plane and no info given,Delta
569668144198848514,neutral,@JetBlue id appreciate that. Would also you mind contacting the pilot of my flight and request that I be allowed to announce over intercom?,Delta
569667821455708160,neutral,"@shannonwoodward If you want, we can keep you updated on who's wearing who, &amp; who's with who, &amp; who wins what. We're nice like that. ;)",Delta
569667688743763968,negative,@JetBlue  I did.  They have no idea where it is.,Delta
569666892882952192,negative,@JetBlue thanks but still annoying. Especially if I miss my flight. 😉 Can I tweet at the TSA??,Delta
569666838340210689,negative,"@JetBlue hey JetBlue.  Still waiting to hear where you lost my 9'8"" surfboard between JFK and BQN airports.",Delta
569664636179476480,negative,@JetBlue your crew didn't say it was about safety. If they say that I was glad to stay ... Check the information you give to the costumers,Delta
569662513111023616,negative,@JetBlue you quite possibly ruined my entire first day in South Florida bc of your disorganization. #GetItTogether,Delta
569660111976689664,negative,@JetBlue Still no response from CEO. I guess he is at the Oscars.  I bet his flight was on time.  #JUSTWRONG,Delta
569659637575917568,negative,"@JetBlue okay. Names of SJ crew are Alamo, Tatiana. Keep telling me to hold, then leave desk. Ali told me he couldn't help bc going on break",Delta
569659473804947456,positive,"@JetBlue aha, ok. Thanks! Was worried there might not be a seat at all :) Will do it at the airport tomorrow then!",Delta
569658903044218880,negative,@JetBlue that is a stock response. Delays not as frustrating as poor cust serv &amp; being told by 3 ppl to wait &amp; they'd come back but did not.,Delta
